"county","fips","vtd","cntyvtd","office","name_can","party","incumbent","votes"
"Harris                        ",201,"0302","2010302","U.S. Rep 29","Garza","R","N",785
"Harris                        ",201,"0303","2010303","U.S. Rep 7","Cargas","D","N",586
"Harris                        ",201,"0304","2010304","U.S. Rep 7","Cargas","D","N",687
"Harris                        ",201,"0305","2010305","U.S. Rep 7","Cargas","D","N",1812
"Harris                        ",201,"0306","2010306","U.S. Rep 36","Ridley","G","N",178
"Harris                        ",201,"0307","2010307","U.S. Rep 36","Ridley","G","N",355
"Harris                        ",201,"0308","2010308","U.S. Rep 29","Garza","R","N",161
"Harris                        ",201,"0309","2010309","U.S. Rep 7","Cargas","D","N",615
"Harris                        ",201,"0310","2010310","U.S. Rep 2","Bryan","D","N",324
"Harris                        ",201,"0311","2010311","U.S. Rep 9","Martin","R","N",673
"Harris                        ",201,"0312","2010312","U.S. Rep 7","Cargas","D","N",1006
"Harris                        ",201,"0313","2010313","U.S. Rep 2","Bryan","D","N",8
"Harris                        ",201,"0314","2010314","U.S. Rep 7","Cargas","D","N",1545
"Harris                        ",201,"0315","2010315","U.S. Rep 7","Cargas","D","N",461
"Harris                        ",201,"0316","2010316","U.S. Rep 7","Cargas","D","N",487
"Harris                        ",201,"0317","2010317","U.S. Rep 7","Cargas","D","N",580
"Harris                        ",201,"0318","2010318","U.S. Rep 9","Martin","R","N",109
"Harris                        ",201,"0319","2010319","U.S. Rep 9","Martin","R","N",64
"Harris                        ",201,"0320","2010320","U.S. Rep 29","Garza","R","N",229
"Harris                        ",201,"0321","2010321","U.S. Rep 29","Garza","R","N",287
"Harris                        ",201,"0322","2010322","U.S. Rep 18","Bartley","R","N",152
"Harris                        ",201,"0323","2010323","U.S. Rep 2","Bryan","D","N",549
"Harris                        ",201,"0324","2010324","U.S. Rep 18","Bartley","R","N",1271
"Harris                        ",201,"0325","2010325","U.S. Rep 18","Bartley","R","N",178
"Harris                        ",201,"0326","2010326","U.S. Rep 29","Garza","R","N",114
"Harris                        ",201,"0327","2010327","U.S. Rep 18","Bartley","R","N",19
"Harris                        ",201,"0328","2010328","U.S. Rep 29","Garza","R","N",187
"Harris                        ",201,"0329","2010329","U.S. Rep 29","Garza","R","N",198
"Harris                        ",201,"0330","2010330","U.S. Rep 2","Bryan","D","N",568
"Harris                        ",201,"0331","2010331","U.S. Rep 10","McCaul","R","Y",671
"Harris                        ",201,"0332","2010332","U.S. Rep 9","Martin","R","N",166
"Harris                        ",201,"0333","2010333","U.S. Rep 36","Ridley","G","N",302
"Harris                        ",201,"0334","2010334","U.S. Rep 18","Bartley","R","N",55
"Harris                        ",201,"0335","2010335","U.S. Rep 7","Cargas","D","N",531
"Harris                        ",201,"0336","2010336","U.S. Rep 9","Martin","R","N",303
"Harris                        ",201,"0337","2010337","U.S. Rep 9","Martin","R","N",67
"Harris                        ",201,"0338","2010338","U.S. Rep 9","Martin","R","N",539
"Harris                        ",201,"0339","2010339","U.S. Rep 29","Garza","R","N",153
"Harris                        ",201,"0340","2010340","U.S. Rep 2","Bryan","D","N",603
"Harris                        ",201,"0341","2010341","U.S. Rep 29","Garza","R","N",133
"Harris                        ",201,"0342","2010342","U.S. Rep 18","Bartley","R","N",106
"Harris                        ",201,"0343","2010343","U.S. Rep 29","Garza","R","N",172
"Harris                        ",201,"0344","2010344","U.S. Rep 18","Bartley","R","N",26
"Harris                        ",201,"0345","2010345","U.S. Rep 7","Cargas","D","N",687
"Harris                        ",201,"0346","2010346","U.S. Rep 36","Ridley","G","N",1
"Harris                        ",201,"0347","2010347","U.S. Rep 36","Ridley","G","N",298
"Harris                        ",201,"0348","2010348","U.S. Rep 36","Ridley","G","N",127
"Harris                        ",201,"0349","2010349","U.S. Rep 22","Gibson","D","N",310
"Harris                        ",201,"0350","2010350","U.S. Rep 2","Bryan","D","N",1258
"Harris                        ",201,"0351","2010351","U.S. Rep 2","Bryan","D","N",644
"Harris                        ",201,"0352","2010352","U.S. Rep 36","Ridley","G","N",290
"Harris                        ",201,"0353","2010353","U.S. Rep 29","Garza","R","N",320
"Harris                        ",201,"0354","2010354","U.S. Rep 29","Garza","R","N",368
"Harris                        ",201,"0355","2010355","U.S. Rep 9","Martin","R","N",100
"Harris                        ",201,"0356","2010356","U.S. Rep 7","Cargas","D","N",905
"Harris                        ",201,"0357","2010357","U.S. Rep 2","Bryan","D","N",524
"Harris                        ",201,"0358","2010358","U.S. Rep 18","Bartley","R","N",117
"Harris                        ",201,"0359","2010359","U.S. Rep 9","Martin","R","N",115
"Harris                        ",201,"0360","2010360","U.S. Rep 7","Cargas","D","N",1248
"Harris                        ",201,"0361","2010361","U.S. Rep 2","Bryan","D","N",769
"Harris                        ",201,"0362","2010362","U.S. Rep 10","McCaul","R","Y",2342
"Harris                        ",201,"0363","2010363","U.S. Rep 2","Bryan","D","N",1294
"Harris                        ",201,"0364","2010364","U.S. Rep 18","Bartley","R","N",759
"Harris                        ",201,"0365","2010365","U.S. Rep 18","Bartley","R","N",123
"Harris                        ",201,"0366","2010366","U.S. Rep 18","Bartley","R","N",306
"Harris                        ",201,"0367","2010367","U.S. Rep 18","Bartley","R","N",146
"Harris                        ",201,"0368","2010368","U.S. Rep 29","Garza","R","N",122
"Harris                        ",201,"0369","2010369","U.S. Rep 18","Bartley","R","N",54
"Harris                        ",201,"0370","2010370","U.S. Rep 10","McCaul","R","Y",2171
"Harris                        ",201,"0371","2010371","U.S. Rep 18","Bartley","R","N",9
"Harris                        ",201,"0372","2010372","U.S. Rep 9","Martin","R","N",67
"Harris                        ",201,"0373","2010373","U.S. Rep 18","Bartley","R","N",1
"Harris                        ",201,"0374","2010374","U.S. Rep 18","Bartley","R","N",78
"Harris                        ",201,"0375","2010375","U.S. Rep 29","Garza","R","N",340
"Harris                        ",201,"0376","2010376","U.S. Rep 29","Garza","R","N",339
"Harris                        ",201,"0377","2010377","U.S. Rep 36","Ridley","G","N",217
"Harris                        ",201,"0378","2010378","U.S. Rep 22","Gibson","D","N",375
"Harris                        ",201,"0379","2010379","U.S. Rep 9","Martin","R","N",99
"Harris                        ",201,"0380","2010380","U.S. Rep 2","Bryan","D","N",1369
"Harris                        ",201,"0381","2010381","U.S. Rep 36","Ridley","G","N",357
"Harris                        ",201,"0382","2010382","U.S. Rep 36","Ridley","G","N",79
"Harris                        ",201,"0383","2010383","U.S. Rep 18","Bartley","R","N",340
"Harris                        ",201,"0384","2010384","U.S. Rep 9","Martin","R","N",319
"Harris                        ",201,"0385","2010385","U.S. Rep 7","Cargas","D","N",391
"Harris                        ",201,"0386","2010386","U.S. Rep 36","Ridley","G","N",207
"Harris                        ",201,"0387","2010387","U.S. Rep 36","Ridley","G","N",298
"Harris                        ",201,"0388","2010388","U.S. Rep 2","Bryan","D","N",1618
"Harris                        ",201,"0389","2010389","U.S. Rep 18","Bartley","R","N",88
"Harris                        ",201,"0390","2010390","U.S. Rep 18","Bartley","R","N",129
"Harris                        ",201,"0391","2010391","U.S. Rep 36","Ridley","G","N",235
"Harris                        ",201,"0392","2010392","U.S. Rep 9","Martin","R","N",7
"Harris                        ",201,"0393","2010393","U.S. Rep 22","Gibson","D","N",345
"Harris                        ",201,"0394","2010394","U.S. Rep 29","Garza","R","N",106
"Harris                        ",201,"0395","2010395","U.S. Rep 7","Cargas","D","N",419
"Harris                        ",201,"0396","2010396","U.S. Rep 18","Bartley","R","N",43
"Harris                        ",201,"0397","2010397","U.S. Rep 29","Garza","R","N",95
"Harris                        ",201,"0398","2010398","U.S. Rep 2","Bryan","D","N",1160
"Harris                        ",201,"0399","2010399","U.S. Rep 18","Bartley","R","N",663
"Harris                        ",201,"0400","2010400","U.S. Rep 7","Cargas","D","N",627
"Harris                        ",201,"0401","2010401","U.S. Rep 18","Bartley","R","N",48
"Harris                        ",201,"0402","2010402","U.S. Rep 9","Martin","R","N",59
"Harris                        ",201,"0403","2010403","U.S. Rep 7","Cargas","D","N",610
"Harris                        ",201,"0404","2010404","U.S. Rep 29","Garza","R","N",607
"Harris                        ",201,"0405","2010405","U.S. Rep 10","McCaul","R","Y",1119
"Harris                        ",201,"0406","2010406","U.S. Rep 18","Bartley","R","N",7
"Harris                        ",201,"0407","2010407","U.S. Rep 2","Bryan","D","N",839
"Harris                        ",201,"0408","2010408","U.S. Rep 29","Garza","R","N",221
"Harris                        ",201,"0409","2010409","U.S. Rep 29","Garza","R","N",192
"Harris                        ",201,"0410","2010410","U.S. Rep 18","Bartley","R","N",83
"Harris                        ",201,"0411","2010411","U.S. Rep 29","Garza","R","N",239
"Harris                        ",201,"0412","2010412","U.S. Rep 18","Bartley","R","N",14
"Harris                        ",201,"0413","2010413","U.S. Rep 29","Garza","R","N",553
"Harris                        ",201,"0414","2010414","U.S. Rep 36","Ridley","G","N",212
"Harris                        ",201,"0415","2010415","U.S. Rep 36","Ridley","G","N",225
"Harris                        ",201,"0416","2010416","U.S. Rep 22","Gibson","D","N",1084
"Harris                        ",201,"0417","2010417","U.S. Rep 22","Gibson","D","N",811
"Harris                        ",201,"0418","2010418","U.S. Rep 29","Garza","R","N",583
"Harris                        ",201,"0419","2010419","U.S. Rep 29","Garza","R","N",828
"Harris                        ",201,"0420","2010420","U.S. Rep 36","Ridley","G","N",257
"Harris                        ",201,"0421","2010421","U.S. Rep 2","Bryan","D","N",679
"Harris                        ",201,"0422","2010422","U.S. Rep 9","Martin","R","N",53
"Harris                        ",201,"0423","2010423","U.S. Rep 29","Garza","R","N",94
"Harris                        ",201,"0424","2010424","U.S. Rep 2","Bryan","D","N",279
"Harris                        ",201,"0425","2010425","U.S. Rep 9","Martin","R","N",111
"Harris                        ",201,"0426","2010426","U.S. Rep 9","Martin","R","N",327
"Harris                        ",201,"0427","2010427","U.S. Rep 9","Martin","R","N",173
"Harris                        ",201,"0428","2010428","U.S. Rep 9","Martin","R","N",573
"Harris                        ",201,"0429","2010429","U.S. Rep 9","Martin","R","N",296
"Harris                        ",201,"0430","2010430","U.S. Rep 7","Cargas","D","N",624
"Harris                        ",201,"0431","2010431","U.S. Rep 7","Cargas","D","N",1333
"Harris                        ",201,"0432","2010432","U.S. Rep 7","Cargas","D","N",458
"Harris                        ",201,"0433","2010433","U.S. Rep 9","Martin","R","N",45
"Harris                        ",201,"0434","2010434","U.S. Rep 7","Cargas","D","N",444
"Harris                        ",201,"0435","2010435","U.S. Rep 7","Cargas","D","N",907
"Harris                        ",201,"0436","2010436","U.S. Rep 7","Cargas","D","N",1116
"Harris                        ",201,"0437","2010437","U.S. Rep 7","Cargas","D","N",527
"Harris                        ",201,"0438","2010438","U.S. Rep 7","Cargas","D","N",797
"Harris                        ",201,"0439","2010439","U.S. Rep 7","Cargas","D","N",791
"Harris                        ",201,"0440","2010440","U.S. Rep 7","Cargas","D","N",496
"Harris                        ",201,"0441","2010441","U.S. Rep 7","Cargas","D","N",354
"Harris                        ",201,"0442","2010442","U.S. Rep 10","McCaul","R","Y",2485
"Harris                        ",201,"0443","2010443","U.S. Rep 7","Cargas","D","N",133
"Harris                        ",201,"0444","2010444","U.S. Rep 2","Bryan","D","N",857
"Harris                        ",201,"0445","2010445","U.S. Rep 2","Bryan","D","N",481
"Harris                        ",201,"0446","2010446","U.S. Rep 2","Bryan","D","N",75
"Harris                        ",201,"0447","2010447","U.S. Rep 2","Bryan","D","N",813
"Harris                        ",201,"0448","2010448","U.S. Rep 18","Bartley","R","N",1300
